92|KRESNA||0|110005726||Divisi Produksi|35016ME107|10210062|PRODUK MASSA MODUL SURYA 2016|SOLAR CELL; LOW IRON TEMPERED GLASS 1630 MM X 986 MM X 3,2 MM|2134|PCS|USD|11|3870|42957|589498911|||||||3870||11||||TIDAK||TIDAK||||||
93|KRESNA||0|110005726||Divisi Produksi|35016ME107|10210060|PRODUK MASSA MODUL SURYA 2016|SOLAR CELL; MONOCRYSTALLINE CELL 156 MM X 156 MM, POWER :4,44 WP, EFFICIENCY AVERAGE 18,7 %	|2134|PCS|USD|2|232400|464800|2147483647|||||||232400||2||||TIDAK||TIDAK||||||
94|KRESNA||0|110005726||Divisi Produksi|35016ME107|13113956|PRODUK MASSA MODUL SURYA 2016|BRG JD MEKANIK; BUS RIBBON, 0,35 MM X 5 MM	|2134|KG|USD|25|147|3680|50500640|||||||147||25||||TIDAK||TIDAK||||||
95|KRESNA||0|110005726||Divisi Produksi|35016ME107|13113957|PRODUK MASSA MODUL SURYA 2016|BRG JD MEKANIK; STRING RIBBON, 0,23 MM X 1,6 MM	|2134|KG|USD|25|693|17325|237750975|||||||693||25||||TIDAK||TIDAK||||||
96|KRESNA||0|110005726||Divisi Produksi|35016ME107|16100356|PRODUK MASSA MODUL SURYA 2016|BAHAN KIMIA; SILICONE SEALANT FOR FRAMING, 1 TUBE : 300 ML|2134|TUB|USD|4|1540|6160|84533680|||||||1540||4||||TIDAK||TIDAK||||||
97|KRESNA||0|110005725||Divisi Produksi|35016ME107|12100678|PRODUK MASSA MODUL SURYA 2016|BAHAN MEKANIK; PELAT, PERTINAK, 1.0MM 1200 X 2400MM|2134|LBR|IDR|495000|2|990000|990000|||130003603|0|||2||495000||||TIDAK||TIDAK||||||
98|INDRI||0|110005724||Divisi Pusat Teknologi & Inovasi|53015XD142|N15105153|PENGEMBANGAN TACTICAL DATA LINK (TDL)|JS SUBKON; RTSM200 5 MONTHS SUPPORT & MAINTENANCE OF POS 2A|2151|UN|EUR|9|4|36|525621|||||||4||9||||TIDAK||TIDAK||||||
99|INDRI||0|110005724||Divisi Pusat Teknologi & Inovasi|53015XD142|N15105152|PENGEMBANGAN TACTICAL DATA LINK (TDL)|JS SUBKON; RT528L 5 MONTHS RENTAL CARMENTA ENGINE 5 LINUX RT NAUTICAL EXTENSION LICENSE|2151|UN|EUR|58|4|232|3387336|||||||4||58||||TIDAK||TIDAK||||||
100|INDRI||0|110005724||Divisi Pusat Teknologi & Inovasi|53015XD142|N13105398|PENGEMBANGAN TACTICAL DATA LINK (TDL)|BRG JD ELEKTRIK; SDK528L CARMENTA ENGINE 5 LINUX SDK NAUTICAL EXTENSION LICENSE|2131|UN|EUR|2900|1|2900|42341711|||||||1||2900||||TIDAK||TIDAK||||||
101|INDRI||0|110005724||Divisi Pusat Teknologi & Inovasi|53015XD142|N15105151|PENGEMBANGAN TACTICAL DATA LINK (TDL)|JS SUBKON; SDKSM200 5 MONTHS YEAR SUPPORT & MAINTENANCE OF POS 1A|2151|UN|EUR|218|1|218|3182928|||||||1||218||||TIDAK||TIDAK||||||
102|INDRI||0|110005723||Divisi Pusat Teknologi & Inovasi|53016XR143|N13114682|PENGEMBANGAN SISTEM INTERLOCKING BERBASIS PLATFORM 1oo2D|BRG JD MEKANIK; DIM : 600D X 2190H, CODE PART : SIDE COVER	|2131|PAI|IDR|1700000|1|1700000|1700000|||||||1||1700000||||TIDAK||TIDAK||||||
103|INDRI||0|110005723||Divisi Pusat Teknologi & Inovasi|53016XR143|N13114681|PENGEMBANGAN SISTEM INTERLOCKING BERBASIS PLATFORM 1oo2D|BRG JD MEKANIK; NOBI FREE STANDING ENCLOSURE, DIM : 600 W X 2190H + 100H PLINT X 600D, DOUBLE DOOR (F/R) W/O SIDE COVER, C/W BAYING KIT ( 2 SET ), CODE PART : KDS 4226|2131|EA|IDR|10000000|3|30000000|30000000|||||||3||10000000||||TIDAK||TIDAK||||||
104|DADANG||0|110005722||Unit Bisnis Energi & Transportasi|18115JN169|N16100466|PENGADAAN PESAWAT LATIH SAYAP TETAP SINGLE ENGINE 2015|BAHAN KIMIA; AEROSHELL W100	|2131|PAL|IDR|3800000|6|22800000|22800000|||150001497|230001460|SP|SINERGI INTI NUSARAYA, PT|6|IDR|3800000|3600000|||TIDAK||TIDAK|19200000|||||
105|DADANG||0|110005722||Unit Bisnis Energi & Transportasi|18115JN169|N16100465|PENGADAAN PESAWAT LATIH SAYAP TETAP SINGLE ENGINE 2015|BAHAN KIMIA; AEROSHELL FLUID 41|2131|PAL|IDR|3800000|1|3800000|3800000|||150001497|230001460|SP|SINERGI INTI NUSARAYA, PT|1|IDR|3800000|3600000|||TIDAK||TIDAK|200000|||||
